Date_Time,CO,SO2,TRS,H2S,THC,CH4,NMHC,NO,NO2,NOX,O3,NH3,PM2.5,RH,WS,WD,GR,LW,AT 2m,CO2,PC
12/6/2022 6:05,0.23,0.5,0.39,0.45,2.04,2.04,0,0.3,8.89,9.19,16.13,1.22,11.26,64.89,3.31,186.2,0.01,0.41,-35.68,435.1,0
12/6/2022 6:10,0.22,0.15,0.37,0.44,2.04,2.04,0,0.34,9.1,9.45,17.22,1.21,12.98,65.04,3.99,192.8,-0.35,0.39,-35.45,432.5,0
12/6/2022 6:15,0.21,0.26,0.35,0.41,2.04,2.04,0,0.38,10.41,10.79,15.54,1.12,11.67,64.94,3.55,213.5,-0.44,0.36,-35.5,434.7,0
12/6/2022 6:20,0.27,0.4,0.39,0.46,2.04,2.04,0,0.27,8.34,8.61,16.53,0.97,14.12,64.46,3.6,215.5,-0.68,0.39,-35.95,433.6,0
12/6/2022 6:25,0.25,0.14,0.37,0.44,2.04,2.04,0,0.23,6.95,7.19,18.32,0.95,14.79,64.7,3.68,210.3,-0.09,0.39,-35.65,430.9,0
12/6/2022 6:30,0.2,0.3,0.36,0.47,2.04,2.04,0,0.41,8.7,9.11,17.45,0.75,10.49,64.8,3.38,189.9,0.01,0.41,-35.6,431.8,0
12/6/2022 6:35,0.17,0.43,0.4,0.44,2.04,2.04,0,0.67,11.82,12.49,13.14,0.71,6.65,65.15,2.57,178.3,0,0.39,-35.65,436.8,0
12/6/2022 6:40,0.21,0.24,0.34,0.52,2.04,2.04,0,0.53,12,12.52,12.58,0.76,5.44,65.68,2.63,175.2,0.01,0.41,-35.76,439.1,0
12/6/2022 6:45,0.17,0.15,0.37,0.47,2.05,2.05,0,0.47,12.45,12.92,12.34,0.72,4.13,66.2,2.57,151.5,0,0.41,-35.77,438.6,0
12/6/2022 6:50,0.33,0.22,0.36,0.44,2.12,2.06,0.07,0.82,13.3,14.13,10.8,0.86,3.38,66.16,2.98,151.3,0.01,0.41,-36.15,441.5,0
12/6/2022 6:55,0.27,0.23,0.41,0.49,2.08,2.07,0,0.45,11.55,12,11.32,0.77,3.09,66.35,1.95,142.9,0,0.39,-36.19,441.4,0
12/6/2022 7:00,0.27,0.09,0.41,0.44,2.09,2.07,0.02,0.93,15.03,15.96,9.37,0.68,2.98,66.78,2.37,163.4,-0.02,0.39,-35.83,443.5,0
12/6/2022 7:05,0.24,0.32,0.39,0.45,2.06,2.06,0,0.44,14.18,14.63,10.4,0.61,2.8,66.32,2.14,157.7,-0.69,0.39,-35.77,443.2,0
12/6/2022 7:10,0.22,0.3,0.38,0.44,2.05,2.05,0,0.42,12.76,13.18,11.52,0.55,2.7,65.67,2.39,171.9,-0.38,0.39,-35.62,439.7,0
12/6/2022 7:15,0.26,0.18,0.32,0.45,2.05,2.05,0,0.58,14.57,15.15,10.11,0.58,2.61,65.17,1.91,183.7,-0.76,0.39,-35.4,440.9,0
12/6/2022 7:20,0.25,0.26,0.38,0.47,2.05,2.05,0,0.57,14.45,15.02,10.73,0.62,2.49,64.55,2.49,190.3,-0.54,0.39,-35.33,439.3,0
12/6/2022 7:25,0.23,0.09,0.45,0.48,2.04,2.04,0,0.45,13.75,14.21,11.65,0.52,2.45,64.01,2.93,190.9,-0.06,0.39,-35.42,438.6,0
12/6/2022 7:30,0.19,0.17,0.43,0.46,2.04,2.04,0,0.24,12.3,12.54,12.72,0.44,2.62,63.25,3.87,193.4,0.01,0.39,-35.95,436.5,0
12/6/2022 7:35,0.56,0.32,0.42,0.52,2.22,2.06,0.17,0.68,12.12,12.8,12.51,0.4,3.47,62.93,4.17,195.9,0,0.39,-36.28,439.5,0
12/6/2022 7:40,0.94,0.31,0.42,0.46,2.28,2.06,0.22,1.31,12.71,14.02,11.95,0.26,4.8,63.06,5.25,195.3,0,0.39,-36.16,444,0
12/6/2022 7:45,0.24,0.2,0.44,0.48,2.04,2.04,0,4.39,15.92,20.32,8.53,0.31,4.63,62.95,5.12,189.8,0,0.39,-36.22,441.2,0
12/6/2022 7:50,0.2,0.11,0.46,0.53,2.04,2.04,0,4.31,16.91,21.22,7.37,0.23,3.35,62.77,4.62,193.8,0,0.39,-36.3,439.9,0
12/6/2022 7:55,0.2,0.16,0.43,0.49,2.04,2.04,0,1.91,14.32,16.23,9.56,0.22,3.36,62.6,3.71,189.4,-0.34,0.36,-36.52,438.2,0
12/6/2022 8:00,0.21,-0.02,0.36,0.51,2.04,2.04,0,1.28,13.73,15.01,10.04,0.28,3.51,62.68,3.1,170.9,0,0.39,-36.63,439.2,0
12/6/2022 8:05,0.23,0.23,0.4,0.42,2.04,2.04,0,0.84,12.81,13.66,11.09,0.22,3.65,63,2.3,177.8,0.01,0.39,-36.65,440.9,0
12/6/2022 8:10,0.21,0.26,0.43,0.49,2.05,2.05,0,0.6,13.03,13.63,11.12,0.28,3.56,63.54,2.52,171.5,0,0.39,-36.47,439.8,0
12/6/2022 8:15,0.52,0.09,0.39,0.47,2.13,2.06,0.07,2.94,17.2,20.14,6.96,0.19,3.43,63.56,4.65,184.2,0.12,0.39,-36.79,440.5,0
12/6/2022 8:20,0.51,0.16,0.37,0.5,2.13,2.05,0.08,3.47,19.13,22.6,4.96,0.16,3.74,64.01,4.93,183.5,0.64,0.39,-36.4,442.5,0
12/6/2022 8:25,0.95,0.2,0.4,0.52,2.19,2.06,0.14,5.36,21.38,26.74,4.31,0.14,4.2,63.79,3.28,175.2,0.77,0.39,-36.53,445.6,0
12/6/2022 8:30,0.34,0.24,0.43,0.54,2.07,2.06,0.01,6.18,23.34,29.52,2.95,-0.03,4.45,63.63,3.61,173.7,1.08,0.39,-36.6,447.2,0
12/6/2022 8:35,0.33,0.36,0.41,0.51,2.06,2.06,0,6.38,23.06,29.43,3.44,-0.12,4.78,63.79,4.34,177.6,1.9,0.39,-36.37,445.3,0
12/6/2022 8:40,0.23,0.37,0.38,0.55,2.08,2.08,0,8.91,23.52,32.44,3.63,0,5.19,63.68,4.92,177.7,2.68,0.36,-36.22,444,0
12/6/2022 8:45,0.28,0.48,0.41,0.6,2.12,2.08,0.04,10.22,22.14,32.37,3.85,-0.36,5.52,63.24,3.42,175.3,3.67,0.34,-36.54,443.6,0
